ID,Name,Start_Date,End_Date,Price_Model,Total_Limit_Salesforce,Campaign_Delivery_Status,Daily_Limit,Total_Limit,Impressions,CVVs,%Delivered,VCR,Vlook_up,Account_Manager,Placement_IDs,Analyst,Booked_Limit
299944,ACCS - Group M - L’Oreal CZ - Sep22 - Oct19 - SK,09/26/2025,10/19/2025,CPCV,,Delivered in Full,"27,500","252,940","364,251","253,345",1,,"299,944",Sesil Kaprilyan,C-003146,Rajesh Kumar,240895.24
299963,ACDK - S360 - Nordisk Film Distribution - Oct01 - Oct19,01/10/2025,10/19/2025,CPCV,,Not Delivered in Full,0,"308,822","304,434","281,371",1,,"299,963",Sesil Kaprilyan,C-003161,Peddakotla Raviteja,294116.19
299955,ACSR - Wavemaker RS - L'Oreal SRB - Sep29 - Oct19,09/29/2025,10/19/2025,CPCV,,Delivered in Full,"11,000","231,000","246,443","231,059",1,,"299,955",Sesil Kaprilyan,C-003140,Peddakotla Raviteja,220000
300006,ACTR - Speed Medya - BiM - Oct15 - Oct16,10/14/2025,10/16/2025,CPCV,,Not Delivered in Full,"281,249","562,499","617,212","558,060",1,,"300,006",Gencay Evren,C-003256,Peddakotla Raviteja,535713.33
299834,ACTR - Vivaki TR - Lego - Sep1 - Oct15,08/31/2025,10/15/2025,CPCV,,Delivered in Full,"32,500","1,431,818","1,569,804","1,431,985",1,,"299,834",Gencay Evren,C-002965,DT,1363636.19
299970,ACME - Mediacom UA EMEA - Sony PlayStation PT - Oct1 - Oct15,03/10/2025,10/15/2025,CPCV,,Delivered in Full,"150,000","1,100,000","1,350,001","1,101,185",1,,"299,970",Sesil Kaprilyan,C-003112,Mohamed Arsath,1047619.05
299899,ACTR - Vivaki TR - Lego - Duplo - Sep17 - Oct15,09/16/2025,10/15/2025,CPCV,,Delivered in Full,"38,113","1,105,264","1,183,929","1,105,455",1,,"299,899",Gencay Evren,C-003065,DT,1052632.38
299947,ACTR - Partnership - Garanti Bankasi - Sep26 - Oct15,09/26/2025,10/15/2025,CPCV,,Delivered in Full,"32,812","656,250","716,635","656,727",1,,"299,947",Gencay Evren,C-003163,Peddakotla Raviteja,625000
299831,ACME - Paramount DE - Heinz - Sep1 - Oct15,01/09/2025,10/15/2025,CPCV,,Delivered in Full,"4,500","528,042","610,254","528,058",1,,"299,831",Sesil Kaprilyan,C-002967,Rajesh Kumar,502897.14
299972,ACME - Mediacom UA EMEA - Sony PlayStation PT - Oct1 - Oct15,03/10/2025,10/15/2025,CPCV,,Not Delivered in Full,"30,000","328,800","384,249","312,791",1,,"299,972",Sesil Kaprilyan,C-003111,Mohamed Arsath,313142.86
299929,ACDK - Nordisk Film Distribution DK - Sep26 - Oct15,09/25/2025,10/15/2025,CPCV,,Not Delivered in Full,"30,006","306,665","298,287","271,070",1,,"299,929",Sesil Kaprilyan,C-002922,Rajesh Kumar,266666
299905,ACBG - Storck - Universal Media - Sep16 - Oct15,09/18/2025,10/15/2025,CPCV,,Not Delivered in Full,"7,777","210,000","230,244","206,286",1,,"299,905",Sesil Kaprilyan,C-003070,Mohamed Arsath,200000
300004,ACDK - Nordisk Film Distribution DK - Oct 15 - Oct15,10/15/2025,10/15/2025,CPCV,,Not Delivered in Full,"41,908","41,908","28,259","26,476",1,,"300,004",Sesil Kaprilyan,C-002922,Rajesh Kumar,26000
300010,ACDK - Nordisk Film Distribution DK - Oct 15 - Oct15,10/15/2025,10/15/2025,CPCV,,Not Delivered in Full,"11,760","11,760","8,279","7,793",1,,"300,010",Sesil Kaprilyan,C-002922,Rajesh Kumar,7500
299927,ACRO - McCann - Kaufland - Sep 22nd - Oct 14th,09/22/2025,10/14/2025,CPM,,Delivered in Full,"31,956","735,000","735,546",0,1,,"299,927",Sesil Kaprilyan,C-003130,Peddakotla Raviteja,700000
299956,ACCS - DIGILINE - Kaufland - Sep29 - Oct13,09/29/2025,10/14/2025,CPCV,,Delivered in Full,0,"336,000","370,482","336,014",1,,"299,956",Sesil Kaprilyan,C-003151,Peddakotla Raviteja,320000
299943,ACSR - Publicis - Lidl SRB - Sep26 - Oct14,09/26/2025,10/14/2025,CPCV,,Delivered in Full,"19,000","277,632","301,116","278,459",1,,"299,943",Sesil Kaprilyan,C-003213,Peddakotla Raviteja,264412
300063,ACKZ - TDS Media - Kaspi - Oct31 - Nov9,10/30/2025,10/11/2025,CPCV,,Delivered in Full,"35,000","2,210,000","2,443,298","2,210,365",1,,"300,063",Sesil Kaprilyan,C-003390,Mohamed Arsath,2200000
300052,ACSK - Modivo - 27Oct - 9Nov,10/26/2025,10/11/2025,CPCV,,Delivered in Full,"2,000","268,500","289,891","268,585",1,,"300,052",Sesil Kaprilyan,C-003363,Rajesh Kumar,260000
299824,ACUK - Boots UK Ltd - No. 7 - Sep3 - Oct21,02/09/2025,10/10/2025,CPCV,,Delivered in Full,"66,896","1,521,450","1,640,396","1,521,988",1,,"299,824",NA,C-002980,DT,1521450
299975,ACTR - Speed Medya - BiM - Oct3 - Oct10,03/10/2025,10/10/2025,CPCV,,Delivered in Full,"55,200","375,000","406,502","375,176",1,,"299,975",Gencay Evren,C-003185,Rajesh Kumar,357143
299901,ACCS - Group M - L’Oreal - Sep16 - Oct10 - SK,09/17/2025,10/10/2025,CPCV,,Not Delivered in Full,"56,873","247,000","261,241","242,367",1,,"299,901",Sesil Kaprilyan,C-003068,Rajesh Kumar,193276
299825,ACUK - Boots UK Ltd - No. 7 - Sep3 - Oct21 - AV,02/09/2025,10/10/2025,CPCV,,Not Delivered in Full,"6,521","162,133","168,855","160,410",1,,"299,825",NA,C-002981,DT,162133
299812,ACTR -  McCann TR - H&M - Aug21 - Sep10,08/21/2025,10/09/2025,CPCV,,Delivered in Full,"200,000","2,008,696","2,173,373","2,012,478",1,,"299,812",Gencay Evren,C-002932,DT,1913044
299519,ACCR - Croatia Internal - Admiral Casino - Jun1 - Sep1,06/13/2025,10/09/2025,CPCV,,Not Delivered in Full,"1,000","980,000","1,033,830","958,837",1,,"299,519",Idil Yurtan,C-002360,DT,940000
299233,ACUK - Meta UK - Whatsapp Privacy - May19 - Aug10,05/18/2025,10/08/2025,CPCV,,Not Delivered in Full,"220,000","4,341,247","4,834,976","4,275,513",1,,"299,233",NA,-,DT,4341247
299644,ACTR - GroupM TR - Avoya TR - Jul10 - Aug10,09/07/2025,10/08/2025,CPCV,,Not Delivered in Full,"60,000","1,910,000","2,116,666","1,908,488",1,,"299,644",Gencay Evren,C-002672,DT,1818182
299775,ACTR - Speed Medya TR - Bim TR - Aug9 - Aug10,08/08/2025,10/08/2025,CPCV,,Delivered in Full,"400,000","562,500","620,241","567,718",1,,"299,775",Gencay Evren,C-002887,DT,535714
299605,ACRO - McDonald's Summer Pro - Jun18 - Aug10,01/07/2025,10/08/2025,CPCV,,Not Delivered in Full,"15,000","520,000","566,029","515,726",1,,"299,605",Sesil Kaprilyan,C-002552,DT,500000
299725,ACME - Edita food industries Morocco - July23 - Aug10,07/29/2025,10/08/2025,CPCV,,Not Delivered in Full,"25,000","316,000","345,225","315,975",1,,"299,725",Sesil Kaprilyan,C-002768,DT,315000
299748,ACBG - Weapons - Alexandra Films Jul31 - Aug10,07/31/2025,10/08/2025,CPCV,,Not Delivered in Full,"11,000","94,000","106,958","93,966",1,,"299,748",Sesil Kaprilyan,C-002821,DT,90000
299525,ACLAUS - McDonalds - Mass Favorites  - Jun17 - July10,06/16/2025,10/07/2025,CPM,,Not Delivered in Full,"12,000","1,847,600","1,836,719","1,647,150",1,,"299,525",Idil Yurtan,C-002516,DT,1750000
299636,ACTR - Speed Medya TR - Bim TR - Jul9 - Jul10,08/07/2025,10/07/2025,CPCV,,Delivered in Full,"550,000","937,500","1,033,548","955,410",1,,"299,636",Gencay Evren,C-002656,DT,892857
299593,ACCS - Netflix CZ - SquidGame - Jun27 - Jul10,06/26/2025,10/07/2025,CPCV,,Delivered in Full,"170,000","755,059","826,505","760,775",1,,"299,593",Sesil Kaprilyan,C-002584,DT,719101
299361,ACTR - Ford - Tourneo Courier - May13 - Jun10,12/05/2025,10/06/2025,CPCV,"279,061",Not Delivered in Full,"20,584","1,028,948","1,171,062","1,028,517",1,,"299,361",Gencay Evren,C-002161,DT,789474
299457,ACTR - Speed Medya TR - Bim TR - Jun1 - Jun10,01/06/2025,10/06/2025,CPCV,"45,000",Delivered in Full,"90,000","860,000","934,741","860,360",1,,"299,457",Gencay Evren,C-002354,DT,819047
299178,ACSR - Doritos Q2 SRB - Mar31 - June10,03/04/2025,10/06/2025,CPCV,,Not Delivered in Full,"3,800","380,000","410,177","374,153",1,,"299,178",Sesil Kaprilyan,C-001955,DT,369999
299198,ACSR -  Doritos BA - Apr1 - June10,04/04/2025,10/06/2025,CPCV,"583,333",Not Delivered in Full,"30,000","230,000","249,926","227,002",1,,"299,198",Sesil Kaprilyan,C-001956,DT,222665
299403,ACSR - L'Oreal SRB - Anthelios SLO - May17 - June10,05/21/2025,10/06/2025,CPCV,"281,250",Delivered in Full,"55,000","191,000","212,216","192,138",1,,#N/A,Not Found,Not Found,Not Found,Not Found
299420,ACSR - L'Oreal SRB - Anthelios CRO - May17 - June10,05/23/2025,10/06/2025,CPCV,"666,667",Delivered in Full,"10,000","191,000","210,649","192,086",1,,"299,420",Sesil Kaprilyan,C-002243,DT,190000
299404,ACSR - L'Oreal SRB - Anthelios BA - May17 - June10,05/21/2025,10/06/2025,CPCV,"1,136,364",Delivered in Full,"9,000","191,000","207,386","191,027",1,,"299,404",Sesil Kaprilyan,C-002242,DT,190000
299402,ACSR - L'Oreal SRB - Anthelios BG - May17 - June10,05/21/2025,10/06/2025,CPCV,"696,429",Delivered in Full,"9,000","192,000","205,808","192,142",1,,"299,402",Sesil Kaprilyan,C-002241,DT,190000
299399,ACSR - L'Oreal SRB - Anthelios - May17 - June10,05/21/2025,10/06/2025,CPCV,"583,333",Delivered in Full,"12,000","192,000","204,022","192,351",1,,"299,399",Sesil Kaprilyan,C-002242,DT,190000
299214,ACTR - Speed Medya TR - Bim TR - Apr9 - Apr10,08/04/2025,10/04/2025,CPCV,"1,100,746",Delivered in Full,"700,000","1,193,182","1,315,157","1,203,102",1,,,Gencay Evren,C-002028,DT,1136364
298938,ACTR - OPN TR - Cosmos - Bizimyag - Feb10 - Mar10,09/02/2025,10/03/2025,CPCV,,Not Delivered in Full,"2,000","845,000","982,647","841,977",1,,,Gencay Evren,C-001629,DT,800000
298916,ACSR - Loreal NYX Proffesional Makeup BUG - Feb6 - March3,06/02/2025,10/03/2025,CPCV,,Not Delivered in Full,"10,000","192,000","205,258","190,467",1,,,Not Found,Not Found,Not Found,Not Found
298924,ACSR - Loreal NYX Proffesional Makeup SRB - Feb6 - March3,07/02/2025,10/03/2025,CPCV,,Not Delivered in Full,"4,500","195,000","205,016","190,212",1,,,Not Found,Not Found,Not Found,Not Found
299351,ACLAUS - Shell - May1 - Sep30,08/05/2025,09/30/2025,CPM,,Not Delivered in Full,"100,000","3,860,000","3,784,478","3,487,311",1,,#N/A,Not Found,Not Found,Not Found,Not Found
299754,ACUK - Starcom UK EMEA - Stellantis Peugeot SUV Lions Information - Aug04 - Sep09,03/08/2025,09/30/2025,CPM,,Delivered in Full,0,"2,532,797","2,533,994","2,223,338",1,,#N/A,Not Found,Not Found,Not Found,Not Found
299753,ACUK - Starcom UK EMEA - Stellantis Peugeot SUV Lions Emotion - Aug04 - Sep09,03/08/2025,09/30/2025,CPM,,Delivered in Full,0,"2,532,797","2,533,901","2,225,857",1,,#N/A,Not Found,Not Found,Not Found,Not Found
299875,ACTR - Speed Medya TR - Bim TR - Sep11 - Sep30,10/09/2025,09/30/2025,CPCV,,Delivered in Full,"108,553","2,062,500","2,244,159","2,065,010",1,,#N/A,Not Found,Not Found,Not Found,Not Found
299890,ACTR - Speed Medya TR EMEA - BİM TR - Sep15 - Sep30,09/16/2025,09/30/2025,CPCV,,Delivered in Full,"190,755","1,687,500","1,904,892","1,690,137",1,,"299,890",Gencay Evren,C-003052,Peddakotla Raviteja,1607143
299728,ACUK - Royal Mail - Consumer Parcels - Sept 01 - Sept 30 - Burst 1,08/31/2025,09/30/2025,CPM,,Delivered in Full,"100,000","1,700,000","1,701,438","1,643,642",1,,#N/A,Not Found,Not Found,Not Found,Not Found
299921,ACCS - Group M - L’Oreal CZ - Sep17 - Sep30 - CZ,09/19/2025,09/30/2025,CPM,,Delivered in Full,"140,000","1,680,000","1,680,104",0,1,,"299,921",Sesil Kaprilyan,C-003107,Rajesh Kumar,1600000
299837,ACTR - Speed Medya TR - Bim TR - Sep3 - Sep30,02/09/2025,09/30/2025,CPCV,,Delivered in Full,"48,000","1,312,500","1,457,908","1,312,773",1,,#N/A,Not Found,Not Found,Not Found,Not Found
299924,ACCS - Group M - L’Oreal CZ - Sep17 - Sep30 - HU,09/19/2025,09/30/2025,CPM,,Not Delivered in Full,"113,049","1,356,588","1,327,481",0,1,,"299,924",Sesil Kaprilyan,C-003109,Rajesh Kumar,1292941
299882,ACTR - HM TR - Fall - Sep12 - Sep30,11/09/2025,09/30/2025,CPCV,,Delivered in Full,"80,000","1,095,652","1,170,034","1,095,989",1,,#N/A,Not Found,Not Found,Not Found,Not Found
299923,ACCS - Group M - L’Oreal CZ - Sep17 - Sep30 - SK,09/19/2025,09/30/2025,CPM,,Not Delivered in Full,"95,703","1,148,437","1,111,161",0,1,,"299,923",Sesil Kaprilyan,C-003108,Rajesh Kumar,1093749
299832,ACTR - Big Babol - Mediacom - Sep1 - Sep30,08/31/2025,09/30/2025,CPCV,,Delivered in Full,"20,000","582,272","622,171","582,606",1,,#N/A,Not Found,Not Found,Not Found,Not Found
299653,ACCS - GroupM CZ - Nestle CZ - Purina - Jul11 - Sep30,11/07/2025,09/30/2025,CPCV,,Not Delivered in Full,"7,246","400,000","423,378","399,442",1,,#N/A,Not Found,Not Found,Not Found,Not Found
299920,ACTR - Jacobs TR - Sum25 - Sep19 - Sep30,09/18/2025,09/30/2025,CPCV,,Delivered in Full,"30,172","362,069","388,609","362,248",1,,#N/A,Not Found,Not Found,Not Found,Not Found
299881,ACTR - Fibabanka TR - Adxclusive - Sep11 - Sep30,11/09/2025,09/30/2025,CPCV,,Not Delivered in Full,"46,000","828,948","299,311","268,584",0,,#N/A,Not Found,Not Found,Not Found,Not Found
299848,ACTR - Vivaki TR - CarrefourSA - Sep4 - Sep30,04/09/2025,09/30/2025,CPCV,,Delivered in Full,"10,000","252,000","268,740","252,042",1,,#N/A,Not Found,Not Found,Not Found,Not Found
299836,ACCS - Digiline Tipos - Sep1 - Sept28,03/09/2025,09/30/2025,CPCV,,Not Delivered in Full,"15,000","210,881","232,778","210,095",1,,#N/A,Not Found,Not Found,Not Found,Not Found
299879,ACSR - Publicis Media SRB EMEA_Samsung Serbia - Sep9 - Sep30,11/09/2025,09/30/2025,CPCV,,Delivered in Full,"11,052","210,000","228,445","210,048",1,,"299,879",Sesil Kaprilyan,C-003029,Mohamed Arsath,200000
299755,ACUK - Starcom UK EMEA - Stellantis Peugeot SUV Lions AV - Aug04 - Sep09,03/08/2025,09/30/2025,CPM,,Not Delivered in Full,"27,047","1,568,725","1,920","1,678",0,,#N/A,Not Found,Not Found,Not Found,Not Found
300059,ACTR - Yapi Kredi TR - 28Oct - 15Dec,10/27/2025,12/15/2025,CPCV,,Delivered in Full,"90,000","970,000","1,079,230","970,117",1,,"300,059",Gencay Evren,C-003402,Rajesh Kumar,966543
300164,ACTR - Vivaki TR EMEA - Lego TR - Nov24 - Dec15,11/24/2025,12/15/2025,CPCV,,Not Delivered in Full,"27,000","685,000","738,305","684,801",1,,"300,164",Gencay Evren,C-003570,Rajesh Kumar,681818
300238,ACTR - Speed Medya TR - BiM TR - Dec10 - Dec15,10/12/2025,12/15/2025,CPCV,,Not Delivered in Full,"80,000","375,000","404,779","374,407",1,,"300,238",Yesim Utku,C-003654,Rajesh Kumar,357143
300183,ACSK - VUB Bank - Nov21 - Dec14,11/25/2025,12/14/2025,CPCV,,Not Delivered in Full,"16,000","264,706","299,001","263,726",1,,"300,183",Sesil Kaprilyan,C-003581,Asli Ero,252101
300113,ACTR - OMD TR EMEA - Apple TR - Nov13 - Dec14,11/13/2025,12/14/2025,CPM,,Delivered in Full,"18,000","780,000","780,096","707,901",1,,"300,113",Yesim Utku,C-003462,Rajesh Kumar,769231
300252,ACTR - Speed Medya TR - BiM TR - Dec13 - Dec14,12/13/2025,12/14/2025,CPCV,,Delivered in Full,"550,000","715,000","812,465","720,658",1,,#N/A,Not Found,Not Found,Not Found,Not Found
300237,ACTR - Speed Medya TR - BiM TR - Dec10 - Dec12,10/12/2025,12/12/2025,CPCV,,Delivered in Full,"380,000","937,500","1,029,351","940,996",1,,"300,237",Yesim Utku,C-003653,Rajesh Kumar,892857
300013,ACRS - Zlatna Kopacka MK - 17Oct - 10Dec,10/16/2025,10/12/2025,CPCV,,Not Delivered in Full,"38,000","210,000","239,469","202,784",1,,"300,013",Sesil Kaprilyan,C-003255,Asli Ero,200000
300105,ACME - Havas Media ME - Shell - Nov10 - Dec10,11/11/2025,10/12/2025,CPCV,,Delivered in Full,"10,200","498,068","593,733","498,129",1,,"300,105",Gencay Evren,C-003427,Rajesh Kumar,474350
300106,ACME - Havas Media ME - Shell - Nov10 - Dec10 - AV,11/11/2025,10/12/2025,CPCV,,Delivered in Full,"3,000","99,614","117,001","99,644",1,,"300,106",Gencay Evren,C-003428,Rajesh Kumar,94870
300116,ACME - Havas Media ME - Shell - Nov10 - Dec10 - BLS,11/13/2025,10/12/2025,CPM,,Delivered in Full,"2,000","50,000","50,012","46,710",1,,"300,116",Gencay Evren,-,Rajesh Kumar,50000
300176,ACME - OMD Egypt - McDonald's - Nov16 - Dec08,11/24/2025,08/12/2025,CPCV,,Delivered in Full,"25,000","415,000","480,769","417,900",1,,"300,176",Gencay Evren,C-003586,Rajesh Kumar,400000
300177,ACME - OMD Egypt - McDonald's - Nov16 - Dec08 - AV,11/24/2025,08/12/2025,CPCV,,Delivered in Full,"3,700","61,000","68,508","61,029",1,,"300,177",Gencay Evren,C-003585,Rajesh Kumar,60000
300034,ACUK - UK GOV - LTHC - Oct20 - Dec7,10/19/2025,07/12/2025,CPCV,,Delivered in Full,"150,000","2,350,000","2,536,059","2,351,060",1,,"300,034",NA,C-003289,DT,2245586
300194,ACRO - Warner Bros Romania - HTTPOOL - Nov28 - Dec7,11/28/2025,07/12/2025,CPM,,Delivered in Full,"28,000","260,000","260,159",0,1,,"300,194",Idil Yurtan,C-003608,Mohamed Arsath,250000
300222,ACTR - Speed Medya TR - BiM TR - Dec6 - Dec7,06/12/2025,07/12/2025,CPCV,,Delivered in Full,"500,000","715,000","805,281","722,261",1,,#N/A,Not Found,Not Found,Not Found,Not Found
300036,ACCZ - Group M CZ - Investona - 10Oct - 30Nov,10/22/2025,05/12/2025,CPCV,,Delivered in Full,"1,500","458,000","506,597","458,001",1,,"300,036",Sesil Kaprilyan,C-003274,Asli Ero,366666
300212,ACTR - Speed Medya TR - BiM TR - Dec3 - Dec5,03/12/2025,05/12/2025,CPCV,,Delivered in Full,"300,000","720,000","783,786","721,913",1,,"300,212",Yesim Utku,C-003624,Rajesh Kumar,714286
300191,ACKZ - Reckitt Benkiser - Nov25 - Dec2,11/27/2025,02/12/2025,CPCV,,Delivered in Full,"28,000","52,500","60,128","52,703",1,,"300,191",Yesim Utku,C-003597,Asli Ero,50000
299868,ACUK - GOV UK - ICS This Girl Can - Sep10Nov30,09/09/2025,11/30/2025,CPCV,"398,765",Not Delivered in Full,"23,000","1,581,040","1,530,772","1,463,796",1,,"299,868",NA,C-002769,DT,1581040
300074,ACUSH - Mcdonalds - EMV - Nov4 - Nov30,04/11/2025,11/30/2025,CPM,,Delivered in Full,"140,000","2,510,000","2,510,502","2,444,749",1,,,Idil Yurtan,C-003281,Mohamed Arsath,2500000
300091,ACUK - T7S - Ladbrokes - Oct1 - Dec31 - BLS,07/11/2025,11/30/2025,CPM,,Delivered in Full,"10,000","140,000","140,049","123,121",1,,,Not Found,Not Found,Not Found,Not Found
300199,ACCZ - Group M - Nestle Purina - Nov28 - Nov30,11/28/2025,11/30/2025,CPCV,,Delivered in Full,"170,000","320,000","349,832","321,589",1,,,Not Found,Not Found,Not Found,Not Found
299988,ACCS - DIGILINE EMEA - Shell SK - Oct 01 - Nov 30 - Shell SK,07/10/2025,11/30/2025,CPCV,,Delivered in Full,"6,500","367,500","399,215","367,597",1,,,Sesil Kaprilyan,C-003186,Asli Ero,350000
300020,ACRS - Vodafone MK - 16Oct - 30Nov,10/15/2025,11/30/2025,CPCV,,Delivered in Full,"7,000","300,000","358,203","300,027",1,,"300,020",Sesil Kaprilyan,C-003259,Asli Ero,296300
300048,ACRO - Nestle Romania - Oct22 - Nov30,10/23/2025,11/30/2025,CPCV,,Not Delivered in Full,"3,500","673,444","741,369","669,237",1,,"300,048",Sesil Kaprilyan,C-003245,Asli Ero,663444
300079,ACSK - GroupM - Plzensky Prazdroj - Nov3 - Nov30,04/11/2025,11/30/2025,CPCV,,Delivered in Full,"17,500","330,000","356,262","330,123",1,,"300,079",Sesil Kaprilyan,C-003415,Asli Ero,328572
300082,ACSK - Slovnaft Winter Priming - Nov4 - Nov30,04/11/2025,11/30/2025,CPCV,,Not Delivered in Full,"13,000","183,750","199,689","180,568",1,,"300,082",Sesil Kaprilyan,C-003426,Asli Ero,175000
300096,ACCZ - Group M - Loreal CZ - Nov1 - Nov30 - Czechia,10/11/2025,11/30/2025,CPCV,,Delivered in Full,"26,000","384,999","416,633","385,541",1,,"300,096",Sesil Kaprilyan,C-003439,Asli Ero,366666
300097,ACCZ - Group M - Loreal CZ - Nov1 - Nov30 - Hungary,10/11/2025,11/30/2025,CPCV,,Delivered in Full,"16,000","287,826","311,554","288,020",1,,"300,097",Sesil Kaprilyan,C-003440,Asli Ero,274119
300098,ACCZ - Group M - Loreal CZ - Nov1 - Nov30 - Slovakia,10/11/2025,11/30/2025,CPCV,,Not Delivered in Full,"12,000","176,470","188,826","173,932",1,,"300,098",Sesil Kaprilyan,C-003441,Asli Ero,168067
300115,ACBE - SpaceFwd BE EMEA - EG Lunestil BE - Nov 11 - Nov 30 NEW,11/11/2025,11/30/2025,CPCV,,Delivered in Full,"15,000","168,758","180,840","168,804",1,,"300,115",Emirhan Ayan,C-003460,Mohamed Arsath,160722
300118,ACCZ - Group M CZ - L’Oreal - 15Oct - 30Nov - Czechia,11/13/2025,11/30/2025,CPCV,,Delivered in Full,"45,000","676,667","721,642","677,063",1,,"300,118",Sesil Kaprilyan,C-003473,Asli Ero,666667
300119,ACCZ - Group M CZ - L’Oreal - 15Oct - 30Nov - Hungary,11/13/2025,11/30/2025,CPCV,,Delivered in Full,"24,000","326,666","346,828","326,790",1,,"300,119",Sesil Kaprilyan,C-003474,Asli Ero,316666
300121,ACCZ - Group M CZ - L’Oreal - 15Oct - 30Nov - Slovakia,11/13/2025,11/30/2025,CPCV,,Delivered in Full,"19,000","245,294","261,906","245,522",1,,"300,121",Sesil Kaprilyan,C-003475,Asli Ero,235294
300125,ACRS - Supermart MK Black Friday - 13Nov - 30Nov - BF Klimi,11/14/2025,11/30/2025,CPCV,,Delivered in Full,"4,509","76,666","86,910","76,710",1,,"300,125",Sesil Kaprilyan,C-003468,Asli Ero,66666
300126,ACRS - Supermart MK Black Friday - 13Nov - 30Nov - BF Opsta,11/14/2025,11/30/2025,CPCV,,Delivered in Full,"4,509","76,666","87,599","76,711",1,,"300,126",Sesil Kaprilyan,C-003469,Asli Ero,66666
300170,ACRS - Vodafone MK - 16Oct - 30Nov (2),11/21/2025,11/30/2025,CPCV,,Delivered in Full,"26,000","54,915","63,850","55,121",1,,"300,170",Sesil Kaprilyan,,Asli Ero,54915
300171,ACRS - Vodafone MK - 11Nov - 30Nov,11/21/2025,11/30/2025,CPCV,,Delivered in Full,"4,800","54,915","63,031","55,115",1,,"300,171",Sesil Kaprilyan,C-003566,Asli Ero,54915
299847,ACCS - Group M CZ - Nestle CZ - Sep 1 - Nov 30,01/09/2025,11/30/2025,CPCV,,Not Delivered in Full,"2,000","243,858","265,585","243,806",1,,"299,847",Sesil Kaprilyan,C-002990,Asli Ero,232246
299977,ACCS - GroupM SK EMEA - IDC Holding SK - Oct1 - Nov30,03/10/2025,11/30/2025,CPCV,,Delivered in Full,"8,000","301,350","332,870","301,385",1,,"299,977",Sesil Kaprilyan,C-003162,Asli Ero,287000
299996,ACSR - McCann - Intesa SanPaolo Bank - Oct9 - Nov30,09/10/2025,11/30/2025,CPCV,,Delivered in Full,"4,200","210,000","246,195","210,033",1,,"299,996",Sesil Kaprilyan,C-003228,Asli Ero,200000
300061,ACEG - Spotify - 1Nov - 30Nov,10/31/2025,11/30/2025,CPCV,,Delivered in Full,"12,000","435,000","486,670","436,159",1,,"300,061",Gencay Evren,C-003406,Rajesh Kumar,430000
300062,ACEG - Spotify - 1Nov - 30Nov - Added Value,10/31/2025,11/30/2025,CPCV,,Delivered in Full,"1,000","45,000","50,226","45,106",1,,"300,062",Gencay Evren,C-003407,Rajesh Kumar,43000
300014,ACRO - McDonald's Romania - Oct16 - Nov30,10/16/2025,11/30/2025,CPCV,,Not Delivered in Full,"4,200","465,000","510,015","464,861",1,,"300,014",Sesil Kaprilyan,C-003243,Asli Ero,463375
300015,ACRO - McDonald's Romania - Oct16 - Nov30 - AV,10/16/2025,11/30/2025,CPCV,,Delivered in Full,535,"51,000","54,495","51,002",1,,"300,015",Sesil Kaprilyan,C-003242,Asli Ero,46337
300112,ACTR - EssenceMediacom TR EMEA - Audi TR - Nov1 - Nov30,12/11/2025,11/30/2025,CPCV,,Delivered in Full,"50,000","962,000","1,057,257","962,317",1,,"300,112",Gencay Evren,C-003458,Rajesh Kumar,961538
300145,ACTR - Universal McCann TR EMEA - ING Bank TR - Nov19 - Nov30,11/19/2025,11/30/2025,CPCV,,Delivered in Full,"40,000","441,000","481,948","441,272",1,,"300,145",Gencay Evren,C-003540,Rajesh Kumar,440341
300182,ACTR - Ingage TR - Arcelik TR - Nov24 - Nov30,11/25/2025,11/30/2025,CPCV,,Delivered in Full,"100,000","720,000","791,850","720,683",1,,"300,182",Gencay Evren,C-003588,Rajesh Kumar,714285
300138,ACKZ - Publicis Lego - Nov17 - Nov30,11/18/2025,11/30/2025,CPCV,,Delivered in Full,"67,000","735,000","817,418","735,616",1,,"300,138",Sesil Kaprilyan,C-003496,Asli Ero,700000
300193,ACTR - Native Media TR EMEA - Mavi Jeans TR - Nov28 - Nov30,11/28/2025,11/30/2025,CPCV,,Delivered in Full,"105,000","410,000","441,465","412,993",1,,#N/A,Not Found,Not Found,Not Found,Not Found
300099,ACTR - EssenceMediacom - Volkswagen TR - Nov7 - Nov28,10/11/2025,11/28/2025,CPCV,,Delivered in Full,"30,000","670,000","708,462","670,207",1,,"300,099",Gencay Evren,C-003455,Rajesh Kumar,666667
300167,ACTR - Speed Medya TR - BiM TR - Nov21 - Nov28,11/21/2025,11/28/2025,CPCV,,Delivered in Full,"40,000","358,000","394,817","358,937",1,,"300,167",Yesim Utku,C-003582,Rajesh Kumar,357143
300188,ACTR - Speed Medya TR - BiM TR - Nov26 - Nov28,11/26/2025,11/28/2025,CPCV,,Delivered in Full,"150,000","540,000","588,520","540,990",1,,"300,188",Gencay Evren,C-003603,Rajesh Kumar,535714
299982,ACSR - Media Pool - PERUTNINA PTUJ - Oct6 - Nov28,06/10/2025,11/27/2025,CPCV,,Delivered in Full,"3,888","210,000","226,476","210,014",1,,"299,982",Sesil Kaprilyan,C-003187,Asli Ero,200000
